Case ID,Case,Clip,Qualified Reads,Majority Label,label,split,Agreement,First Choice Answer,First Choice Votes,Second Choice Answer,Second Choice Votes,Third Choice Answer,Third Choice Votes
7679704,Case-118,20,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7679706,Case-109,14,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7679707,Case-164,12,7,'no b-lines',0,0,1,'no b-lines',7,'confluent b-lines',0,'1 or more discrete b-lines',0
7679708,Case-141,22,17,'confluent b-lines',1,0,0.882,'confluent b-lines',15,'1 or more discrete b-lines',2,'no b-lines',0
7679709,Case-113,12,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7679710,Case-111,1,7,'no b-lines',0,0,1,'no b-lines',7,'confluent b-lines',0,'1 or more discrete b-lines',0
7679711,Case-139,23,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7679713,Case-119,11,5,'no b-lines',0,0,0.8,'no b-lines',4,'confluent b-lines',1,'1 or more discrete b-lines',0
7679714,Case-117,9,10,'1 or more discrete b-lines',1,0,0.6,'1 or more discrete b-lines',6,'confluent b-lines',3,'no b-lines',1
7679715,Case-110,4,9,'no b-lines',0,0,0.889,'no b-lines',8,'1 or more discrete b-lines',1,'confluent b-lines',0
7679716,Case-141,24,20,'1 or more discrete b-lines',1,0,0.55,'1 or more discrete b-lines',11,'confluent b-lines',5,'no b-lines',4
7679717,Case-132,24,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7679718,Case-155,20,7,'no b-lines',0,0,0.857,'no b-lines',6,'confluent b-lines',1,'1 or more discrete b-lines',0
7679719,Case-130,25,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7679720,Case-098,11,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7679721,Case-105,7,6,'no b-lines',0,0,1,'no b-lines',6,'confluent b-lines',0,'1 or more discrete b-lines',0
7679726,Case-123,26,8,'no b-lines',0,0,1,'no b-lines',8,'confluent b-lines',0,'1 or more discrete b-lines',0
7679727,Case-113,10,12,'no b-lines',0,0,1,'no b-lines',12,'confluent b-lines',0,'1 or more discrete b-lines',0
7679728,Case-138,26,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7679729,Case-104,1,11,'confluent b-lines',1,0,1,'confluent b-lines',11,'no b-lines',0,'1 or more discrete b-lines',0
7679730,Case-140,14,7,'no b-lines',0,0,1,'no b-lines',7,'confluent b-lines',0,'1 or more discrete b-lines',0
7679731,Case-117,5,5,'no b-lines',0,0,0.8,'no b-lines',4,'confluent b-lines',1,'1 or more discrete b-lines',0
7679732,Case-148,14,8,'no b-lines',0,0,1,'no b-lines',8,'confluent b-lines',0,'1 or more discrete b-lines',0
7679735,Case-128,29,11,'no b-lines',0,0,0.909,'no b-lines',10,'confluent b-lines',1,'1 or more discrete b-lines',0
7679736,Case-112,9,10,'no b-lines',0,0,1,'no b-lines',10,'confluent b-lines',0,'1 or more discrete b-lines',0
7679739,Case-105,8,22,'confluent b-lines',1,0,0.591,'confluent b-lines',13,'no b-lines',9,'1 or more discrete b-lines',0
7679740,Case-152,18,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7679741,Case-132,19,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7679743,Case-133,1,10,'confluent b-lines',1,0,1,'confluent b-lines',10,'no b-lines',0,'1 or more discrete b-lines',0
7679745,Case-092,12,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7679746,Case-139,25,26,'confluent b-lines',1,0,0.731,'confluent b-lines',19,'1 or more discrete b-lines',7,'no b-lines',0
7679747,Case-114,17,15,'1 or more discrete b-lines',1,0,0.6,'1 or more discrete b-lines',9,'no b-lines',6,'confluent b-lines',0
7679748,Case-134,20,6,'no b-lines',0,0,0.667,'no b-lines',4,'confluent b-lines',1,'1 or more discrete b-lines',1
7679749,Case-123,37,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7679750,Case-145,21,6,'no b-lines',0,0,1,'no b-lines',6,'confluent b-lines',0,'1 or more discrete b-lines',0
7679751,Case-151,17,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7679753,Case-097,5,18,'confluent b-lines',1,0,1,'confluent b-lines',18,'no b-lines',0,'1 or more discrete b-lines',0
7679755,Case-164,20,11,'confluent b-lines',1,0,0.727,'confluent b-lines',8,'1 or more discrete b-lines',2,'no b-lines',1
7679757,Case-099,18,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7679758,Case-134,25,6,'no b-lines',0,0,1,'no b-lines',6,'confluent b-lines',0,'1 or more discrete b-lines',0
7679760,Case-170,37,11,'no b-lines',0,0,0.545,'no b-lines',6,'confluent b-lines',3,'1 or more discrete b-lines',2
7679761,Case-092,14,13,'1 or more discrete b-lines',1,0,1,'1 or more discrete b-lines',13,'no b-lines',0,'confluent b-lines',0
7679762,Case-170,25,20,'confluent b-lines',1,0,0.75,'confluent b-lines',15,'1 or more discrete b-lines',5,'no b-lines',0
7679763,Case-119,25,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7679764,Case-140,24,6,'no b-lines',0,0,1,'no b-lines',6,'confluent b-lines',0,'1 or more discrete b-lines',0
7679765,Case-097,8,19,'confluent b-lines',1,0,0.842,'confluent b-lines',16,'1 or more discrete b-lines',3,'no b-lines',0
7679766,Case-092,18,7,'no b-lines',0,0,0.857,'no b-lines',6,'1 or more discrete b-lines',1,'confluent b-lines',0
7679767,Case-114,18,16,'1 or more discrete b-lines',1,0,0.875,'1 or more discrete b-lines',14,'confluent b-lines',2,'no b-lines',0
7679768,Case-139,18,6,'no b-lines',0,0,0.833,'no b-lines',5,'confluent b-lines',1,'1 or more discrete b-lines',0
7679769,Case-164,16,17,'1 or more discrete b-lines',1,0,0.588,'1 or more discrete b-lines',10,'confluent b-lines',7,'no b-lines',0
7679770,Case-112,12,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7679771,Case-115,14,12,'1 or more discrete b-lines',1,0,0.667,'1 or more discrete b-lines',8,'confluent b-lines',4,'no b-lines',0
7679772,Case-155,23,12,'no b-lines',0,0,0.917,'no b-lines',11,'1 or more discrete b-lines',1,'confluent b-lines',0
7679773,Case-119,21,7,'no b-lines',0,0,1,'no b-lines',7,'confluent b-lines',0,'1 or more discrete b-lines',0
7679774,Case-170,26,12,'1 or more discrete b-lines',1,0,1,'1 or more discrete b-lines',12,'no b-lines',0,'confluent b-lines',0
7679775,Case-135,27,5,'no b-lines',0,0,0.8,'no b-lines',4,'confluent b-lines',1,'1 or more discrete b-lines',0
7679776,Case-130,17,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7679777,Case-140,20,5,'no b-lines',0,0,0.8,'no b-lines',4,'1 or more discrete b-lines',1,'confluent b-lines',0
7679779,Case-144,25,12,'no b-lines',0,0,0.917,'no b-lines',11,'confluent b-lines',1,'1 or more discrete b-lines',0
7679780,Case-124,3,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7679781,Case-170,33,13,'confluent b-lines',1,0,1,'confluent b-lines',13,'no b-lines',0,'1 or more discrete b-lines',0
7679782,Case-110,7,7,'no b-lines',0,0,1,'no b-lines',7,'confluent b-lines',0,'1 or more discrete b-lines',0
7679783,Case-169,22,7,'no b-lines',0,0,1,'no b-lines',7,'confluent b-lines',0,'1 or more discrete b-lines',0
7679784,Case-162,6,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7679785,Case-112,11,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7679786,Case-137,15,18,'confluent b-lines',1,0,0.833,'confluent b-lines',15,'1 or more discrete b-lines',2,'no b-lines',1
7679787,Case-098,14,16,'no b-lines',0,0,0.625,'no b-lines',10,'confluent b-lines',5,'1 or more discrete b-lines',1
7679788,Case-093,14,23,'confluent b-lines',1,0,0.565,'confluent b-lines',13,'no b-lines',8,'1 or more discrete b-lines',2
7679789,Case-171,3,7,'no b-lines',0,0,1,'no b-lines',7,'confluent b-lines',0,'1 or more discrete b-lines',0
7679790,Case-129,1,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7679791,Case-097,7,16,'1 or more discrete b-lines',1,0,0.625,'1 or more discrete b-lines',10,'confluent b-lines',6,'no b-lines',0
7679794,Case-100,14,7,'1 or more discrete b-lines',1,0,0.857,'1 or more discrete b-lines',6,'no b-lines',1,'confluent b-lines',0
7679795,Case-149,23,13,'confluent b-lines',1,0,1,'confluent b-lines',13,'no b-lines',0,'1 or more discrete b-lines',0
7679796,Case-171,8,11,'confluent b-lines',1,0,0.909,'confluent b-lines',10,'1 or more discrete b-lines',1,'no b-lines',0
7679797,Case-122,13,7,'no b-lines',0,0,0.857,'no b-lines',6,'1 or more discrete b-lines',1,'confluent b-lines',0
7679798,Case-119,12,6,'no b-lines',0,0,1,'no b-lines',6,'confluent b-lines',0,'1 or more discrete b-lines',0
7679799,Case-116,11,16,'confluent b-lines',1,0,0.625,'confluent b-lines',10,'no b-lines',6,'1 or more discrete b-lines',0
7679800,Case-108,6,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7679801,Case-112,3,9,'no b-lines',0,0,0.778,'no b-lines',7,'confluent b-lines',1,'1 or more discrete b-lines',1
7679802,Case-157,9,15,'confluent b-lines',1,0,0.8,'confluent b-lines',12,'1 or more discrete b-lines',3,'no b-lines',0
7679803,Case-143,16,7,'no b-lines',0,0,0.714,'no b-lines',5,'confluent b-lines',1,'1 or more discrete b-lines',1
7679804,Case-136,17,6,'no b-lines',0,0,1,'no b-lines',6,'confluent b-lines',0,'1 or more discrete b-lines',0
7679805,Case-130,13,5,'no b-lines',0,0,0.8,'no b-lines',4,'1 or more discrete b-lines',1,'confluent b-lines',0
7679806,Case-114,27,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7679807,Case-153,4,16,'confluent b-lines',1,0,0.688,'confluent b-lines',11,'1 or more discrete b-lines',5,'no b-lines',0
7679808,Case-145,24,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7679809,Case-121,20,6,'no b-lines',0,0,0.833,'no b-lines',5,'1 or more discrete b-lines',1,'confluent b-lines',0
7679810,Case-096,3,22,'confluent b-lines',1,0,0.864,'confluent b-lines',19,'1 or more discrete b-lines',3,'no b-lines',0
7679811,Case-129,8,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7679812,Case-170,24,9,'1 or more discrete b-lines',1,0,0.667,'1 or more discrete b-lines',6,'confluent b-lines',3,'no b-lines',0
7679813,Case-099,10,24,'confluent b-lines',1,0,0.708,'confluent b-lines',17,'1 or more discrete b-lines',7,'no b-lines',0
7679814,Case-112,5,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7679815,Case-170,21,7,'no b-lines',0,0,0.857,'no b-lines',6,'confluent b-lines',1,'1 or more discrete b-lines',0
7679816,Case-164,22,22,'confluent b-lines',1,0,0.636,'confluent b-lines',14,'1 or more discrete b-lines',8,'no b-lines',0
7679817,Case-146,27,16,'confluent b-lines',1,0,0.625,'confluent b-lines',10,'1 or more discrete b-lines',4,'no b-lines',2
7679818,Case-101,3,24,'1 or more discrete b-lines',1,0,0.583,'1 or more discrete b-lines',14,'no b-lines',10,'confluent b-lines',0
7679820,Case-145,22,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7679821,Case-132,15,25,'no b-lines',0,0,0.56,'no b-lines',14,'1 or more discrete b-lines',11,'confluent b-lines',0
7679822,Case-104,6,10,'1 or more discrete b-lines',1,0,0.7,'1 or more discrete b-lines',7,'confluent b-lines',3,'no b-lines',0
7679824,Case-172,20,8,'no b-lines',0,0,0.625,'no b-lines',5,'confluent b-lines',2,'1 or more discrete b-lines',1
7679826,Case-148,9,13,'1 or more discrete b-lines',1,0,1,'1 or more discrete b-lines',13,'no b-lines',0,'confluent b-lines',0
7679827,Case-092,21,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7679828,Case-106,9,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7679829,Case-142,17,6,'no b-lines',0,0,0.833,'no b-lines',5,'1 or more discrete b-lines',1,'confluent b-lines',0
7679832,Case-131,9,6,'no b-lines',0,0,1,'no b-lines',6,'confluent b-lines',0,'1 or more discrete b-lines',0
7679833,Case-095,23,7,'no b-lines',0,0,1,'no b-lines',7,'confluent b-lines',0,'1 or more discrete b-lines',0
7679834,Case-149,10,20,'confluent b-lines',1,0,0.75,'confluent b-lines',15,'1 or more discrete b-lines',5,'no b-lines',0
7679835,Case-123,34,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7679836,Case-111,4,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7679838,Case-123,29,5,'no b-lines',0,0,0.8,'no b-lines',4,'1 or more discrete b-lines',1,'confluent b-lines',0
7679840,Case-098,8,7,'no b-lines',0,0,0.714,'no b-lines',5,'confluent b-lines',1,'1 or more discrete b-lines',1
7679841,Case-097,3,8,'confluent b-lines',1,0,0.875,'confluent b-lines',7,'1 or more discrete b-lines',1,'no b-lines',0
7679842,Case-136,13,15,'1 or more discrete b-lines',1,0,0.867,'1 or more discrete b-lines',13,'no b-lines',2,'confluent b-lines',0
7679843,Case-118,15,7,'no b-lines',0,0,1,'no b-lines',7,'confluent b-lines',0,'1 or more discrete b-lines',0
7679844,Case-131,8,16,'1 or more discrete b-lines',1,0,0.625,'1 or more discrete b-lines',10,'confluent b-lines',4,'no b-lines',2
7679845,Case-094,18,6,'no b-lines',0,0,1,'no b-lines',6,'confluent b-lines',0,'1 or more discrete b-lines',0
7679847,Case-119,13,6,'no b-lines',0,0,1,'no b-lines',6,'confluent b-lines',0,'1 or more discrete b-lines',0
7679848,Case-111,10,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7679849,Case-123,35,8,'no b-lines',0,0,1,'no b-lines',8,'confluent b-lines',0,'1 or more discrete b-lines',0
7679850,Case-163,10,14,'confluent b-lines',1,0,0.643,'confluent b-lines',9,'no b-lines',3,'1 or more discrete b-lines',2
7679851,Case-147,13,15,'confluent b-lines',1,0,0.733,'confluent b-lines',11,'no b-lines',3,'1 or more discrete b-lines',1
7679852,Case-166,20,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7679853,Case-114,13,14,'1 or more discrete b-lines',1,0,0.857,'1 or more discrete b-lines',12,'confluent b-lines',2,'no b-lines',0
7679854,Case-145,25,9,'no b-lines',0,0,0.889,'no b-lines',8,'confluent b-lines',1,'1 or more discrete b-lines',0
7679855,Case-144,28,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7679856,Case-133,9,16,'confluent b-lines',1,0,1,'confluent b-lines',16,'no b-lines',0,'1 or more discrete b-lines',0
7679857,Case-105,2,17,'confluent b-lines',1,0,0.647,'confluent b-lines',11,'1 or more discrete b-lines',6,'no b-lines',0
7679858,Case-119,18,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7679859,Case-133,12,9,'confluent b-lines',1,0,1,'confluent b-lines',9,'no b-lines',0,'1 or more discrete b-lines',0
7679860,Case-106,15,12,'no b-lines',0,0,0.833,'no b-lines',10,'confluent b-lines',2,'1 or more discrete b-lines',0
7679861,Case-138,24,9,'no b-lines',0,0,0.667,'no b-lines',6,'1 or more discrete b-lines',3,'confluent b-lines',0
7679862,Case-134,17,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7679863,Case-131,11,17,'1 or more discrete b-lines',1,0,0.882,'1 or more discrete b-lines',15,'confluent b-lines',2,'no b-lines',0
7679864,Case-089,31,10,'no b-lines',0,0,0.6,'no b-lines',6,'confluent b-lines',3,'1 or more discrete b-lines',1
7679866,Case-127,1,8,'1 or more discrete b-lines',1,0,0.75,'1 or more discrete b-lines',6,'confluent b-lines',2,'no b-lines',0
7679868,Case-130,21,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7679869,Case-103,8,12,'1 or more discrete b-lines',1,0,0.75,'1 or more discrete b-lines',9,'confluent b-lines',3,'no b-lines',0
7679871,Case-128,31,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7679872,Case-114,15,24,'1 or more discrete b-lines',1,0,0.75,'1 or more discrete b-lines',18,'confluent b-lines',6,'no b-lines',0
7679873,Case-137,5,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7679874,Case-112,4,7,'no b-lines',0,0,1,'no b-lines',7,'confluent b-lines',0,'1 or more discrete b-lines',0
7679875,Case-120,13,7,'no b-lines',0,0,1,'no b-lines',7,'confluent b-lines',0,'1 or more discrete b-lines',0
7679876,Case-108,9,6,'no b-lines',0,0,1,'no b-lines',6,'confluent b-lines',0,'1 or more discrete b-lines',0
7679877,Case-147,1,6,'no b-lines',0,0,1,'no b-lines',6,'confluent b-lines',0,'1 or more discrete b-lines',0
7679878,Case-098,12,9,'no b-lines',0,0,1,'no b-lines',9,'confluent b-lines',0,'1 or more discrete b-lines',0
7679881,Case-138,18,9,'no b-lines',0,0,0.667,'no b-lines',6,'1 or more discrete b-lines',3,'confluent b-lines',0
7679882,Case-111,8,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7679883,Case-108,10,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7679884,Case-139,27,10,'no b-lines',0,0,0.6,'no b-lines',6,'1 or more discrete b-lines',3,'confluent b-lines',1
7679885,Case-094,13,5,'no b-lines',0,0,0.8,'no b-lines',4,'confluent b-lines',1,'1 or more discrete b-lines',0
7679887,Case-149,18,21,'confluent b-lines',1,0,0.857,'confluent b-lines',18,'1 or more discrete b-lines',3,'no b-lines',0
7679888,Case-167,11,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7679889,Case-121,13,7,'no b-lines',0,0,1,'no b-lines',7,'confluent b-lines',0,'1 or more discrete b-lines',0
7679890,Case-117,2,27,'confluent b-lines',1,0,0.926,'confluent b-lines',25,'1 or more discrete b-lines',2,'no b-lines',0
7679891,Case-104,3,6,'no b-lines',0,0,1,'no b-lines',6,'confluent b-lines',0,'1 or more discrete b-lines',0
7679892,Case-172,17,6,'no b-lines',0,0,1,'no b-lines',6,'confluent b-lines',0,'1 or more discrete b-lines',0
7679893,Case-137,4,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7679894,Case-160,15,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7679895,Case-145,26,7,'no b-lines',0,0,1,'no b-lines',7,'confluent b-lines',0,'1 or more discrete b-lines',0
7679896,Case-130,23,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7679897,Case-124,4,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
7679898,Case-170,35,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7679900,Case-104,5,21,'confluent b-lines',1,0,0.571,'confluent b-lines',12,'1 or more discrete b-lines',8,'no b-lines',1
7679901,Case-114,25,20,'confluent b-lines',1,0,0.45,'confluent b-lines',9,'1 or more discrete b-lines',6,'no b-lines',5
7679904,Case-155,14,18,'1 or more discrete b-lines',1,0,0.722,'1 or more discrete b-lines',13,'no b-lines',4,'confluent b-lines',1
7679905,Case-125,23,13,'1 or more discrete b-lines',1,0,0.615,'1 or more discrete b-lines',8,'confluent b-lines',5,'no b-lines',0
7679907,Case-154,14,6,'no b-lines',0,0,1,'no b-lines',6,'confluent b-lines',0,'1 or more discrete b-lines',0
7679908,Case-163,14,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7679909,Case-128,34,4,'no b-lines',0,0,1,'no b-lines',4,'confluent b-lines',0,'1 or more discrete b-lines',0
7679910,Case-123,44,7,'no b-lines',0,0,1,'no b-lines',7,'confluent b-lines',0,'1 or more discrete b-lines',0
7679912,Case-091,11,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7679913,Case-128,27,3,'no b-lines',0,0,1,'no b-lines',3,'confluent b-lines',0,'1 or more discrete b-lines',0
7679914,Case-108,4,5,'no b-lines',0,0,1,'no b-lines',5,'confluent b-lines',0,'1 or more discrete b-lines',0
